elapsed_s,tflops,gpu_uuid
1.1676554679870605,154.03188605070787,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.17482328414917,153.91941210888186,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.181990623474121,153.98563864039815,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.1891648769378662,153.9635533717806,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.1963374614715576,153.91941210888186,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.2035038471221924,153.89873249248984,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.2106704711914062,153.98563864039815,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.2178337574005127,154.0077199597505,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.2250010967254639,153.9635533717806,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.232168197631836,154.0070307869857,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.239333152770996,154.02980761287,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.2465012073516846,153.9635533717806,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.253664255142212,153.96561974137182,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.260826587677002,154.0077199597505,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.2679929733276367,153.98563864039815,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.275158166885376,154.0077199597505,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.2823283672332764,153.9635533717806,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.289494514465332,153.91941210888186,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.2966561317443848,154.02980761287,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3038244247436523,153.8973561032628,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3109898567199707,153.94148471473915,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3181605339050293,153.94148471473915,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3253281116485596,153.9635533717806,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3324925899505615,153.98563864039815,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3396532535552979,154.03050727875052,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3468153476715088,154.0519118945923,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3539812564849854,153.9635533717806,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3612008094787598,152.84580746849718,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3684089183807373,153.04188192032808,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3756070137023926,153.26032761217937,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.382768154144287,154.0077199597505,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3899335861206055,153.9635533717806,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.3970987796783447,154.0077199597505,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.4042716026306152,153.91941210888186,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.411442518234253,153.94148471473915,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.4186017513275146,154.0519118945923,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.4257631301879883,154.02980761287,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.432931661605835,153.94148471473915,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.4401042461395264,153.94148471473915,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.4472792148590088,153.8973561032628,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.4544367790222168,154.09612919813193,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.4615561962127686,154.9187470569443,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.468672513961792,155.03058123978678,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.4757778644561768,155.25474515068203,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.4828588962554932,155.90849652418666,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.4899373054504395,155.93114334210472,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
